contrast,parcel,cluster,NETWORK,GLASSERLABELNAME,HEMISPHERE,prop
FEEDBACK_HIGH_WIN,261,1009,Frontoparietal,R_IFSp_ROI,R,0.774436090225564
FEEDBACK_HIGH_WIN,262,1009,Cingulo-Opercular,R_IFSa_ROI,R,0.692307692307692
FEEDBACK_HIGH_WIN,263,1009,Frontoparietal,R_p9-46v_ROI,R,0.911602209944751
FEEDBACK_HIGH_WIN,265,1009,Frontoparietal,R_a9-46v_ROI,R,0.957894736842105
FEEDBACK_HIGH_WIN,269,1009,Frontoparietal,R_a10p_ROI,R,0.830985915492958
FEEDBACK_HIGH_WIN,271,1009,Frontoparietal,R_11l_ROI,R,0.784313725490196
FEEDBACK_HIGH_WIN,272,1009,Frontoparietal,R_13l_ROI,R,0.609756097560976
FEEDBACK_HIGH_WIN,274,1009,Default,R_47s_ROI,R,0.582191780821918
FEEDBACK_HIGH_WIN,275,1008,Dorsal-Attention,R_LIPd_ROI,R,1
FEEDBACK_HIGH_WIN,276,1009,Dorsal-Attention,R_6a_ROI,R,0.616519174041298
FEEDBACK_HIGH_WIN,277,1009,Frontoparietal,R_i6-8_ROI,R,0.949494949494949
FEEDBACK_HIGH_WIN,278,1009,Frontoparietal,R_s6-8_ROI,R,1
FEEDBACK_HIGH_WIN,279,10,Cingulo-Opercular,R_43_ROI,R,0.896296296296296
FEEDBACK_HIGH_WIN,280,10,Somatomotor,R_OP4_ROI,R,0.809302325581395
FEEDBACK_HIGH_WIN,281,10,Somatomotor,R_OP1_ROI,R,1
FEEDBACK_HIGH_WIN,282,10,Somatomotor,R_OP2-3_ROI,R,0.655172413793103
FEEDBACK_HIGH_WIN,283,10,Auditory,R_52_ROI,R,0.924528301886792
FEEDBACK_HIGH_WIN,284,10,Somatomotor,R_RI_ROI,R,0.88655462184874
FEEDBACK_HIGH_WIN,285,10,Cingulo-Opercular,R_PFcm_ROI,R,1
FEEDBACK_HIGH_WIN,286,10,Cingulo-Opercular,R_PoI2_ROI,R,0.622093023255814
FEEDBACK_HIGH_WIN,287,10,Auditory,R_TA2_ROI,R,0.648648648648649
FEEDBACK_HIGH_WIN,291,1009,Frontoparietal,R_AVI_ROI,R,0.993333333333333
FEEDBACK_HIGH_WIN,292,1009,Orbito-Affective,R_AAIC_ROI,R,1
FEEDBACK_HIGH_WIN,293,10,Cingulo-Opercular,R_FOP1_ROI,R,0.71830985915493
FEEDBACK_HIGH_WIN,294,10,Cingulo-Opercular,R_FOP3_ROI,R,0.973333333333333
FEEDBACK_HIGH_WIN,295,10,Somatomotor,R_FOP2_ROI,R,1
FEEDBACK_HIGH_WIN,296,10,Dorsal-Attention,R_PFt_ROI,R,0.77720207253886
FEEDBACK_HIGH_WIN,299,1008,Default,R_PreS_ROI,R,0.556213017751479
FEEDBACK_HIGH_WIN,301,1008,Visual1,R_ProS_ROI,R,0.924812030075188
FEEDBACK_HIGH_WIN,304,10,Auditory,R_PBelt_ROI,R,0.666666666666667
FEEDBACK_HIGH_WIN,307,1008,Dorsal-Attention,R_PHA3_ROI,R,0.952941176470588
FEEDBACK_HIGH_WIN,309,1008,Language,R_STSdp_ROI,R,0.852380952380952
FEEDBACK_HIGH_WIN,310,1008,Default,R_STSvp_ROI,R,0.516556291390729
FEEDBACK_HIGH_WIN,313,1008,Frontoparietal,R_TE1p_ROI,R,0.871681415929204
FEEDBACK_HIGH_WIN,318,1008,Visual2,R_PH_ROI,R,0.773255813953488
FEEDBACK_HIGH_WIN,324,1008,Frontoparietal,R_IP2_ROI,R,1
FEEDBACK_HIGH_WIN,325,1008,Frontoparietal,R_IP1_ROI,R,1
FEEDBACK_HIGH_WIN,326,1008,Dorsal-Attention,R_IP0_ROI,R,1
FEEDBACK_HIGH_WIN,327,10,Cingulo-Opercular,R_PFop_ROI,R,0.896774193548387
FEEDBACK_HIGH_WIN,328,10,Cingulo-Opercular,R_PF_ROI,R,0.600522193211488
FEEDBACK_HIGH_WIN,329,1008,Frontoparietal,R_PFm_ROI,R,0.736730360934183
FEEDBACK_HIGH_WIN,333,1008,Visual2,R_VMV1_ROI,R,0.946902654867257
FEEDBACK_HIGH_WIN,334,1008,Visual2,R_VMV3_ROI,R,1
FEEDBACK_HIGH_WIN,336,1008,Visual2,R_V4t_ROI,R,0.511111111111111
FEEDBACK_HIGH_WIN,338,1008,Visual2,R_V3CD_ROI,R,1
FEEDBACK_HIGH_WIN,339,1008,Visual2,R_LO3_ROI,R,0.784615384615385
FEEDBACK_HIGH_WIN,340,1008,Visual2,R_VMV2_ROI,R,0.975903614457831
FEEDBACK_HIGH_WIN,341,9,Default,R_31pd_ROI,R,0.703703703703704
FEEDBACK_HIGH_WIN,343,1008,Visual2,R_VVC_ROI,R,1
FEEDBACK_HIGH_WIN,347,10,Cingulo-Opercular,R_PoI1_ROI,R,0.98159509202454
FEEDBACK_HIGH_WIN,348,10,Somatomotor,R_Ig_ROI,R,0.645161290322581
FEEDBACK_HIGH_WIN,350,1009,Frontoparietal,R_p10p_ROI,R,0.689189189189189
FEEDBACK_HIGH_WIN,351,1009,Frontoparietal,R_p47r_ROI,R,0.99
FEEDBACK_HIGH_WIN,354,10,Auditory,R_LBelt_ROI,R,0.847058823529412
FEEDBACK_HIGH_WIN,357,1008,Frontoparietal,R_TE1m_ROI,R,0.770491803278689
FEEDBACK_HIGH_WIN,359,1009,Cingulo-Opercular,R_a32pr_ROI,R,0.952755905511811
FEEDBACK_LOW_LOSE,1,1001,Visual1,L_V1_ROI,L,0.921780986762936
FEEDBACK_LOW_LOSE,4,1001,Visual2,L_V2_ROI,L,0.957996768982229
FEEDBACK_LOW_LOSE,5,1001,Visual2,L_V3_ROI,L,0.896142433234421
FEEDBACK_LOW_LOSE,6,1001,Visual2,L_V4_ROI,L,1
FEEDBACK_LOW_LOSE,7,1001,Visual2,L_V8_ROI,L,1
FEEDBACK_LOW_LOSE,9,1,Somatomotor,L_3b_ROI,L,0.724738675958188
FEEDBACK_LOW_LOSE,11,1007,Dorsal-Attention,L_PEF_ROI,L,0.736111111111111
FEEDBACK_LOW_LOSE,13,1001,Visual2,L_V3A_ROI,L,0.827814569536424
FEEDBACK_LOW_LOSE,14,1,Frontoparietal,L_RSC_ROI,L,0.838862559241706
FEEDBACK_LOW_LOSE,15,1,Frontoparietal,L_POS2_ROI,L,0.728
FEEDBACK_LOW_LOSE,16,1001,Visual2,L_V7_ROI,L,0.886363636363636
FEEDBACK_LOW_LOSE,17,1001,Visual2,L_IPS1_ROI,L,0.785185185185185
FEEDBACK_LOW_LOSE,18,1001,Visual2,L_FFC_ROI,L,1
FEEDBACK_LOW_LOSE,19,1001,Visual2,L_V3B_ROI,L,1
FEEDBACK_LOW_LOSE,20,1001,Visual2,L_LO1_ROI,L,1
FEEDBACK_LOW_LOSE,21,1001,Visual2,L_LO2_ROI,L,1
FEEDBACK_LOW_LOSE,22,1001,Visual2,L_PIT_ROI,L,1
FEEDBACK_LOW_LOSE,24,1,Auditory,L_A1_ROI,L,0.87012987012987
FEEDBACK_LOW_LOSE,30,1,Default,L_7m_ROI,L,0.684615384615385
FEEDBACK_LOW_LOSE,31,1,Default,L_POS1_ROI,L,0.946666666666667
FEEDBACK_LOW_LOSE,32,1,Default,L_23d_ROI,L,0.765432098765432
FEEDBACK_LOW_LOSE,33,1,Default,L_v23ab_ROI,L,1
FEEDBACK_LOW_LOSE,34,1,Default,L_d23ab_ROI,L,0.875
FEEDBACK_LOW_LOSE,35,1,Default,L_31pv_ROI,L,0.981651376146789
FEEDBACK_LOW_LOSE,36,1,Somatomotor,L_5m_ROI,L,0.5
FEEDBACK_LOW_LOSE,37,1,Cingulo-Opercular,L_5mv_ROI,L,0.931937172774869
FEEDBACK_LOW_LOSE,38,1,Cingulo-Opercular,L_23c_ROI,L,1
FEEDBACK_LOW_LOSE,39,1,Somatomotor,L_5L_ROI,L,0.861702127659575
FEEDBACK_LOW_LOSE,40,1,Somatomotor,L_24dd_ROI,L,0.677130044843049
FEEDBACK_LOW_LOSE,41,1,Somatomotor,L_24dv_ROI,L,0.886524822695036
FEEDBACK_LOW_LOSE,42,1,Somatomotor,L_7AL_ROI,L,0.995098039215686
FEEDBACK_LOW_LOSE,43,1003,Cingulo-Opercular,L_SCEF_ROI,L,0.517241379310345
FEEDBACK_LOW_LOSE,46,1001,Dorsal-Attention,L_7PL_ROI,L,0.762886597938144
FEEDBACK_LOW_LOSE,47,1,Somatomotor,L_7PC_ROI,L,0.807017543859649
FEEDBACK_LOW_LOSE,48,1001,Visual2,L_LIPv_ROI,L,0.538461538461538
FEEDBACK_LOW_LOSE,50,1001,Dorsal-Attention,L_MIP_ROI,L,1
FEEDBACK_LOW_LOSE,51,1,Somatomotor,L_1_ROI,L,0.825436408977556
FEEDBACK_LOW_LOSE,52,1,Somatomotor,L_2_ROI,L,0.963414634146341
FEEDBACK_LOW_LOSE,54,1,Somatomotor,L_6d_ROI,L,0.61038961038961
FEEDBACK_LOW_LOSE,57,1,Cingulo-Opercular,L_p24pr_ROI,L,0.925925925925926
FEEDBACK_LOW_LOSE,59,1,Cingulo-Opercular,L_a24pr_ROI,L,0.627659574468085
FEEDBACK_LOW_LOSE,61,2,Default,L_a24_ROI,L,0.9
FEEDBACK_LOW_LOSE,64,2,Default,L_p32_ROI,L,1
FEEDBACK_LOW_LOSE,65,2,Default,L_10r_ROI,L,1
FEEDBACK_LOW_LOSE,66,5,Default,L_47m_ROI,L,1
FEEDBACK_LOW_LOSE,68,8,Default,L_8Ad_ROI,L,0.838842975206612
FEEDBACK_LOW_LOSE,72,2,Default,L_10d_ROI,L,0.882352941176471
FEEDBACK_LOW_LOSE,73,1007,Frontoparietal,L_8C_ROI,L,0.509727626459144
FEEDBACK_LOW_LOSE,80,1007,Frontoparietal,L_IFJp_ROI,L,0.977011494252874
FEEDBACK_LOW_LOSE,92,5,Frontoparietal,L_13l_ROI,L,0.581196581196581
FEEDBACK_LOW_LOSE,95,1001,Dorsal-Attention,L_LIPd_ROI,L,1
FEEDBACK_LOW_LOSE,99,1,Cingulo-Opercular,L_43_ROI,L,0.746031746031746
FEEDBACK_LOW_LOSE,100,1,Somatomotor,L_OP4_ROI,L,0.839622641509434
FEEDBACK_LOW_LOSE,101,1,Somatomotor,L_OP1_ROI,L,1
FEEDBACK_LOW_LOSE,102,1,Somatomotor,L_OP2-3_ROI,L,0.971631205673759
FEEDBACK_LOW_LOSE,103,1,Auditory,L_52_ROI,L,1
FEEDBACK_LOW_LOSE,104,1,Auditory,L_RI_ROI,L,0.887804878048781
FEEDBACK_LOW_LOSE,105,1,Cingulo-Opercular,L_PFcm_ROI,L,0.916030534351145
FEEDBACK_LOW_LOSE,106,1,Cingulo-Opercular,L_PoI2_ROI,L,0.919254658385093
FEEDBACK_LOW_LOSE,107,1,Auditory,L_TA2_ROI,L,0.535211267605634
FEEDBACK_LOW_LOSE,109,1,Cingulo-Opercular,L_MI_ROI,L,0.512820512820513
FEEDBACK_LOW_LOSE,111,1006,Frontoparietal,L_AVI_ROI,L,0.571428571428571
FEEDBACK_LOW_LOSE,113,1,Cingulo-Opercular,L_FOP1_ROI,L,1
FEEDBACK_LOW_LOSE,114,1,Cingulo-Opercular,L_FOP3_ROI,L,0.952380952380952
FEEDBACK_LOW_LOSE,115,1,Somatomotor,L_FOP2_ROI,L,0.865384615384615
FEEDBACK_LOW_LOSE,116,1,Dorsal-Attention,L_PFt_ROI,L,0.876923076923077
FEEDBACK_LOW_LOSE,121,1001,Visual1,L_ProS_ROI,L,0.811594202898551
FEEDBACK_LOW_LOSE,124,1,Auditory,L_PBelt_ROI,L,0.939024390243902
FEEDBACK_LOW_LOSE,125,1005,Language,L_A5_ROI,L,0.528985507246377
FEEDBACK_LOW_LOSE,129,1005,Language,L_STSdp_ROI,L,0.844221105527638
FEEDBACK_LOW_LOSE,137,4,Dorsal-Attention,L_PHT_ROI,L,0.516483516483517
FEEDBACK_LOW_LOSE,138,1001,Visual2,L_PH_ROI,L,0.706666666666667
FEEDBACK_LOW_LOSE,146,1001,Dorsal-Attention,L_IP0_ROI,L,0.712962962962963
FEEDBACK_LOW_LOSE,147,1,Cingulo-Opercular,L_PFop_ROI,L,1
FEEDBACK_LOW_LOSE,148,1,Cingulo-Opercular,L_PF_ROI,L,0.516129032258065
FEEDBACK_LOW_LOSE,151,4,Default,L_PGs_ROI,L,0.668852459016394
FEEDBACK_LOW_LOSE,153,1001,Visual2,L_VMV1_ROI,L,0.931818181818182
FEEDBACK_LOW_LOSE,154,1001,Visual2,L_VMV3_ROI,L,1
FEEDBACK_LOW_LOSE,155,6,Default,L_PHA2_ROI,L,0.661764705882353
FEEDBACK_LOW_LOSE,156,1001,Visual2,L_V4t_ROI,L,1
FEEDBACK_LOW_LOSE,158,1001,Visual2,L_V3CD_ROI,L,1
FEEDBACK_LOW_LOSE,159,1001,Visual2,L_LO3_ROI,L,0.916666666666667
FEEDBACK_LOW_LOSE,160,1001,Visual2,L_VMV2_ROI,L,0.739130434782609
FEEDBACK_LOW_LOSE,161,1,Default,L_31pd_ROI,L,0.916666666666667
FEEDBACK_LOW_LOSE,162,1,Default,L_31a_ROI,L,1
FEEDBACK_LOW_LOSE,163,1001,Visual2,L_VVC_ROI,L,0.992063492063492
FEEDBACK_LOW_LOSE,164,2,Default,L_25_ROI,L,0.545454545454545
FEEDBACK_LOW_LOSE,165,2,Default,L_s32_ROI,L,0.833333333333333
FEEDBACK_LOW_LOSE,167,1,Cingulo-Opercular,L_PoI1_ROI,L,0.961038961038961
FEEDBACK_LOW_LOSE,168,1,Somatomotor,L_Ig_ROI,L,0.907692307692308
FEEDBACK_LOW_LOSE,173,1,Auditory,L_MBelt_ROI,L,0.934065934065934
FEEDBACK_LOW_LOSE,174,1,Auditory,L_LBelt_ROI,L,0.947368421052632
FEEDBACK_LOW_LOSE,175,1,Auditory,L_A4_ROI,L,0.514705882352941
FEEDBACK_LOW_LOSE,179,1003,Cingulo-Opercular,L_a32pr_ROI,L,0.5859375
FEEDBACK_LOW_LOSE,181,1008,Visual1,R_V1_ROI,R,0.941550190597205
FEEDBACK_LOW_LOSE,184,1008,Visual2,R_V2_ROI,R,0.991680532445923
FEEDBACK_LOW_LOSE,185,1008,Visual2,R_V3_ROI,R,0.913544668587896
FEEDBACK_LOW_LOSE,186,1008,Visual2,R_V4_ROI,R,1
FEEDBACK_LOW_LOSE,187,1008,Visual2,R_V8_ROI,R,1
FEEDBACK_LOW_LOSE,191,1009,Cingulo-Opercular,R_PEF_ROI,R,0.604395604395604
FEEDBACK_LOW_LOSE,192,1011,Language,R_55b_ROI,R,0.626168224299065
FEEDBACK_LOW_LOSE,193,1008,Visual2,R_V3A_ROI,R,0.82312925170068
FEEDBACK_LOW_LOSE,194,9,Frontoparietal,R_RSC_ROI,R,0.502164502164502
FEEDBACK_LOW_LOSE,196,1008,Visual2,R_V7_ROI,R,0.955555555555556
FEEDBACK_LOW_LOSE,197,1008,Visual2,R_IPS1_ROI,R,0.828828828828829
FEEDBACK_LOW_LOSE,198,1008,Visual2,R_FFC_ROI,R,0.994011976047904
FEEDBACK_LOW_LOSE,199,1008,Visual2,R_V3B_ROI,R,1
FEEDBACK_LOW_LOSE,200,1008,Visual2,R_LO1_ROI,R,1
FEEDBACK_LOW_LOSE,201,1008,Visual2,R_LO2_ROI,R,1
FEEDBACK_LOW_LOSE,202,1008,Visual2,R_PIT_ROI,R,1
FEEDBACK_LOW_LOSE,204,9,Auditory,R_A1_ROI,R,1
FEEDBACK_LOW_LOSE,206,1011,Language,R_SFL_ROI,R,0.773109243697479
FEEDBACK_LOW_LOSE,209,1008,Frontoparietal,R_7Pm_ROI,R,0.875
FEEDBACK_LOW_LOSE,211,9,Default,R_POS1_ROI,R,0.745283018867925
FEEDBACK_LOW_LOSE,213,9,Default,R_v23ab_ROI,R,1
FEEDBACK_LOW_LOSE,214,9,Default,R_d23ab_ROI,R,0.978723404255319
FEEDBACK_LOW_LOSE,215,9,Default,R_31pv_ROI,R,0.945945945945946
FEEDBACK_LOW_LOSE,217,9,Cingulo-Opercular,R_5mv_ROI,R,0.745454545454546
FEEDBACK_LOW_LOSE,218,9,Cingulo-Opercular,R_23c_ROI,R,0.717472118959108
FEEDBACK_LOW_LOSE,219,9,Somatomotor,R_5L_ROI,R,0.781725888324873
FEEDBACK_LOW_LOSE,220,9,Somatomotor,R_24dd_ROI,R,0.778225806451613
FEEDBACK_LOW_LOSE,221,9,Somatomotor,R_24dv_ROI,R,0.898089171974522
FEEDBACK_LOW_LOSE,222,9,Somatomotor,R_7AL_ROI,R,1
FEEDBACK_LOW_LOSE,224,1011,Cingulo-Opercular,R_6ma_ROI,R,0.5311004784689
FEEDBACK_LOW_LOSE,226,1008,Dorsal-Attention,R_7PL_ROI,R,0.779220779220779
FEEDBACK_LOW_LOSE,227,9,Somatomotor,R_7PC_ROI,R,0.969387755102041
FEEDBACK_LOW_LOSE,228,1008,Visual2,R_LIPv_ROI,R,0.525974025974026
FEEDBACK_LOW_LOSE,230,1008,Dorsal-Attention,R_MIP_ROI,R,0.883333333333333
FEEDBACK_LOW_LOSE,231,9,Somatomotor,R_1_ROI,R,0.705426356589147
FEEDBACK_LOW_LOSE,232,9,Somatomotor,R_2_ROI,R,0.998397435897436
FEEDBACK_LOW_LOSE,233,9,Somatomotor,R_3a_ROI,R,0.51875
FEEDBACK_LOW_LOSE,234,9,Somatomotor,R_6d_ROI,R,0.887640449438202
FEEDBACK_LOW_LOSE,235,9,Somatomotor,R_6mp_ROI,R,0.728624535315985
FEEDBACK_LOW_LOSE,237,9,Cingulo-Opercular,R_p24pr_ROI,R,0.934782608695652
FEEDBACK_LOW_LOSE,239,9,Cingulo-Opercular,R_a24pr_ROI,R,0.886792452830189
FEEDBACK_LOW_LOSE,242,1010,Frontoparietal,R_d32_ROI,R,0.780487804878049
FEEDBACK_LOW_LOSE,243,1010,Frontoparietal,R_8BM_ROI,R,0.68
FEEDBACK_LOW_LOSE,244,12,Default,R_p32_ROI,R,0.613861386138614
FEEDBACK_LOW_LOSE,245,12,Default,R_10r_ROI,R,1
FEEDBACK_LOW_LOSE,246,10,Default,R_47m_ROI,R,0.934426229508197
FEEDBACK_LOW_LOSE,253,1009,Frontoparietal,R_8C_ROI,R,0.695473251028807
FEEDBACK_LOW_LOSE,258,1009,Cingulo-Opercular,R_6r_ROI,R,0.642585551330799
FEEDBACK_LOW_LOSE,260,1009,Frontoparietal,R_IFJp_ROI,R,0.873015873015873
FEEDBACK_LOW_LOSE,261,1009,Frontoparietal,R_IFSp_ROI,R,0.81203007518797
FEEDBACK_LOW_LOSE,262,1009,Cingulo-Opercular,R_IFSa_ROI,R,0.58974358974359
FEEDBACK_LOW_LOSE,263,1009,Frontoparietal,R_p9-46v_ROI,R,0.823204419889503
FEEDBACK_LOW_LOSE,271,1014,Frontoparietal,R_11l_ROI,R,0.607843137254902
FEEDBACK_LOW_LOSE,275,1008,Dorsal-Attention,R_LIPd_ROI,R,1
FEEDBACK_LOW_LOSE,276,1011,Dorsal-Attention,R_6a_ROI,R,0.587020648967552
FEEDBACK_LOW_LOSE,277,1011,Frontoparietal,R_i6-8_ROI,R,0.555555555555556
FEEDBACK_LOW_LOSE,278,1011,Frontoparietal,R_s6-8_ROI,R,0.965116279069768
FEEDBACK_LOW_LOSE,279,9,Cingulo-Opercular,R_43_ROI,R,0.918518518518519
FEEDBACK_LOW_LOSE,280,9,Somatomotor,R_OP4_ROI,R,0.869767441860465
FEEDBACK_LOW_LOSE,281,9,Somatomotor,R_OP1_ROI,R,1
FEEDBACK_LOW_LOSE,282,9,Somatomotor,R_OP2-3_ROI,R,0.781609195402299
FEEDBACK_LOW_LOSE,283,9,Auditory,R_52_ROI,R,0.981132075471698
FEEDBACK_LOW_LOSE,284,9,Somatomotor,R_RI_ROI,R,0.932773109243698
FEEDBACK_LOW_LOSE,285,9,Cingulo-Opercular,R_PFcm_ROI,R,1
FEEDBACK_LOW_LOSE,286,9,Cingulo-Opercular,R_PoI2_ROI,R,0.645348837209302
FEEDBACK_LOW_LOSE,287,9,Auditory,R_TA2_ROI,R,0.657657657657658
FEEDBACK_LOW_LOSE,291,1013,Frontoparietal,R_AVI_ROI,R,0.86
FEEDBACK_LOW_LOSE,292,1013,Orbito-Affective,R_AAIC_ROI,R,0.698412698412698
FEEDBACK_LOW_LOSE,293,9,Cingulo-Opercular,R_FOP1_ROI,R,0.619718309859155
FEEDBACK_LOW_LOSE,294,9,Cingulo-Opercular,R_FOP3_ROI,R,0.906666666666667
FEEDBACK_LOW_LOSE,295,9,Somatomotor,R_FOP2_ROI,R,1
FEEDBACK_LOW_LOSE,296,9,Dorsal-Attention,R_PFt_ROI,R,0.818652849740933
FEEDBACK_LOW_LOSE,301,1008,Visual1,R_ProS_ROI,R,0.932330827067669
FEEDBACK_LOW_LOSE,304,9,Auditory,R_PBelt_ROI,R,0.885416666666667
FEEDBACK_LOW_LOSE,307,1008,Dorsal-Attention,R_PHA3_ROI,R,0.952941176470588
FEEDBACK_LOW_LOSE,309,1012,Language,R_STSdp_ROI,R,0.828571428571429
FEEDBACK_LOW_LOSE,310,1012,Default,R_STSvp_ROI,R,0.649006622516556
FEEDBACK_LOW_LOSE,316,1008,Dorsal-Attention,R_TE2p_ROI,R,0.503448275862069
FEEDBACK_LOW_LOSE,318,1008,Visual2,R_PH_ROI,R,0.726744186046512
FEEDBACK_LOW_LOSE,324,1008,Frontoparietal,R_IP2_ROI,R,0.967889908256881
FEEDBACK_LOW_LOSE,325,1008,Frontoparietal,R_IP1_ROI,R,0.917525773195876
FEEDBACK_LOW_LOSE,326,1008,Dorsal-Attention,R_IP0_ROI,R,0.989473684210526
FEEDBACK_LOW_LOSE,327,9,Cingulo-Opercular,R_PFop_ROI,R,0.974193548387097
FEEDBACK_LOW_LOSE,328,9,Cingulo-Opercular,R_PF_ROI,R,0.592689295039165
FEEDBACK_LOW_LOSE,329,1008,Frontoparietal,R_PFm_ROI,R,0.70276008492569
FEEDBACK_LOW_LOSE,333,1008,Visual2,R_VMV1_ROI,R,0.902654867256637
FEEDBACK_LOW_LOSE,334,1008,Visual2,R_VMV3_ROI,R,1
FEEDBACK_LOW_LOSE,336,1008,Visual2,R_V4t_ROI,R,0.666666666666667
FEEDBACK_LOW_LOSE,338,1008,Visual2,R_V3CD_ROI,R,1
FEEDBACK_LOW_LOSE,339,1008,Visual2,R_LO3_ROI,R,0.876923076923077
FEEDBACK_LOW_LOSE,340,1008,Visual2,R_VMV2_ROI,R,0.963855421686747
FEEDBACK_LOW_LOSE,341,9,Default,R_31pd_ROI,R,0.888888888888889
FEEDBACK_LOW_LOSE,342,9,Frontoparietal,R_31a_ROI,R,0.638888888888889
FEEDBACK_LOW_LOSE,343,1008,Visual2,R_VVC_ROI,R,1
FEEDBACK_LOW_LOSE,347,9,Cingulo-Opercular,R_PoI1_ROI,R,0.889570552147239
FEEDBACK_LOW_LOSE,348,9,Somatomotor,R_Ig_ROI,R,0.717741935483871
FEEDBACK_LOW_LOSE,351,1009,Frontoparietal,R_p47r_ROI,R,0.77
FEEDBACK_LOW_LOSE,353,9,Auditory,R_MBelt_ROI,R,0.946666666666667
FEEDBACK_LOW_LOSE,354,9,Auditory,R_LBelt_ROI,R,1
FEEDBACK_LOW_LOSE,355,9,Auditory,R_A4_ROI,R,0.668449197860963
FEEDBACK_LOW_LOSE,359,1010,Cingulo-Opercular,R_a32pr_ROI,R,0.960629921259842
FEEDBACK_LOW_WIN,1,1002,Visual1,L_V1_ROI,L,0.929001203369434
FEEDBACK_LOW_WIN,3,1002,Visual2,L_V6_ROI,L,0.605263157894737
FEEDBACK_LOW_WIN,4,1002,Visual2,L_V2_ROI,L,0.969305331179321
FEEDBACK_LOW_WIN,5,1002,Visual2,L_V3_ROI,L,0.979228486646884
FEEDBACK_LOW_WIN,6,1002,Visual2,L_V4_ROI,L,1
FEEDBACK_LOW_WIN,7,1002,Visual2,L_V8_ROI,L,1
FEEDBACK_LOW_WIN,11,1001,Dorsal-Attention,L_PEF_ROI,L,0.986111111111111
FEEDBACK_LOW_WIN,13,1002,Visual2,L_V3A_ROI,L,0.894039735099338
FEEDBACK_LOW_WIN,16,1002,Visual2,L_V7_ROI,L,1
FEEDBACK_LOW_WIN,17,1002,Visual2,L_IPS1_ROI,L,0.918518518518519
FEEDBACK_LOW_WIN,18,1002,Visual2,L_FFC_ROI,L,1
FEEDBACK_LOW_WIN,19,1002,Visual2,L_V3B_ROI,L,1
FEEDBACK_LOW_WIN,20,1002,Visual2,L_LO1_ROI,L,1
FEEDBACK_LOW_WIN,21,1002,Visual2,L_LO2_ROI,L,1
FEEDBACK_LOW_WIN,22,1002,Visual2,L_PIT_ROI,L,1
FEEDBACK_LOW_WIN,23,1002,Visual2,L_MT_ROI,L,0.603448275862069
FEEDBACK_LOW_WIN,30,1,Default,L_7m_ROI,L,0.669230769230769
FEEDBACK_LOW_WIN,31,1,Default,L_POS1_ROI,L,0.906666666666667
FEEDBACK_LOW_WIN,33,1,Default,L_v23ab_ROI,L,1
FEEDBACK_LOW_WIN,35,1,Default,L_31pv_ROI,L,0.724770642201835
FEEDBACK_LOW_WIN,37,1,Cingulo-Opercular,L_5mv_ROI,L,0.926701570680628
FEEDBACK_LOW_WIN,38,1,Cingulo-Opercular,L_23c_ROI,L,0.847736625514403
FEEDBACK_LOW_WIN,39,1,Somatomotor,L_5L_ROI,L,0.74468085106383
FEEDBACK_LOW_WIN,41,1,Somatomotor,L_24dv_ROI,L,0.822695035460993
FEEDBACK_LOW_WIN,42,1,Somatomotor,L_7AL_ROI,L,0.985294117647059
FEEDBACK_LOW_WIN,43,1003,Cingulo-Opercular,L_SCEF_ROI,L,0.699507389162562
FEEDBACK_LOW_WIN,46,1002,Dorsal-Attention,L_7PL_ROI,L,0.845360824742268
FEEDBACK_LOW_WIN,47,1,Somatomotor,L_7PC_ROI,L,0.538011695906433
FEEDBACK_LOW_WIN,48,1002,Visual2,L_LIPv_ROI,L,0.669230769230769
FEEDBACK_LOW_WIN,50,1002,Dorsal-Attention,L_MIP_ROI,L,1
FEEDBACK_LOW_WIN,51,1,Somatomotor,L_1_ROI,L,0.693266832917706
FEEDBACK_LOW_WIN,52,1,Somatomotor,L_2_ROI,L,0.806620209059233
FEEDBACK_LOW_WIN,57,1,Cingulo-Opercular,L_p24pr_ROI,L,0.925925925925926
FEEDBACK_LOW_WIN,61,2,Default,L_a24_ROI,L,0.688888888888889
FEEDBACK_LOW_WIN,64,2,Default,L_p32_ROI,L,0.888888888888889
FEEDBACK_LOW_WIN,65,2,Default,L_10r_ROI,L,0.968085106382979
FEEDBACK_LOW_WIN,66,4,Default,L_47m_ROI,L,0.584905660377359
FEEDBACK_LOW_WIN,68,5,Default,L_8Ad_ROI,L,0.607438016528926
FEEDBACK_LOW_WIN,69,2,Default,L_9m_ROI,L,0.512727272727273
FEEDBACK_LOW_WIN,72,2,Default,L_10d_ROI,L,0.660130718954248
FEEDBACK_LOW_WIN,73,1001,Frontoparietal,L_8C_ROI,L,0.556420233463035
FEEDBACK_LOW_WIN,77,1007,Frontoparietal,L_a47r_ROI,L,0.517045454545455
FEEDBACK_LOW_WIN,79,1001,Language,L_IFJa_ROI,L,0.647727272727273
FEEDBACK_LOW_WIN,80,1001,Frontoparietal,L_IFJp_ROI,L,1
FEEDBACK_LOW_WIN,95,1002,Dorsal-Attention,L_LIPd_ROI,L,1
FEEDBACK_LOW_WIN,101,1,Somatomotor,L_OP1_ROI,L,1
FEEDBACK_LOW_WIN,102,1,Somatomotor,L_OP2-3_ROI,L,0.907801418439716
FEEDBACK_LOW_WIN,103,1,Auditory,L_52_ROI,L,1
